,num,yyyymmdd,names,title,text,yyyymm,mm,name
604,604,2019.05.27.,쿠키뉴스,"제주맥주, 에드링턴 코리아와 손잡고 프리미엄 맥주 내놓는다","에드링턴은 세계적인 인기 제품인 싱글몰트 위스키 ‘맥캘란’을 생산하고 있는 프리미엄 증류주 회사로 위스키 ‘하이랜드 파크’, 보드카 ‘스노우 레퍼드’ 보드카 등을 보유한 회사다. 제주맥주는 에드링턴과의 첫...",2019.05,05,보드카
605,605,2019.05.27.,파이낸셜뉴스,"제주맥주,에드링턴과 mou.. 새 맥주 공동개발한다","에드링턴은 싱글몰트 위스키 '맥캘란'을 생산하고 있는 프리미엄 증류주 회사로 '하이랜드 파크' 위스키, '스노우 레퍼드' 보드카 등을 보유하고 있다. 제주맥주와 에드링턴은 올해부터 3년간 독점으로 양사의 장인정신과...",2019.05,05,보드카
606,606,2019.05.27.,전자신문,"제주맥주, 위스키 업체 '에드링턴'과 프리미엄 맥주 개발 MOU","에드링턴은 세계적인 인기 제품인 싱글몰트 위스키 '맥캘란'을 생산하고 있는 프리미엄 증류주 회사로 '하이랜드 파크' 위스키, '스노우 레퍼드' 보드카 등을 보유한 회사다. 전 세계 최고가로 낙찰된 위스키도 에드링턴이...",2019.05,05,보드카
607,607,2019.05.27.,헤럴드경제,"2019 서울국제주류박람회, 맥주부터 전통주까지 세계 각종 주류 만날 수 있어","세계전통주페스티벌은 와인, 사케, 중국 술, 보드카 등 다양한 수입주류를 모두 맛 볼 수 있는 장이다. 더불어 해외 수입주류에 맞선 국내 전통주의 우수성을 알리고 수입주류에 맞설 수 있는 경쟁력을 시험하여...",2019.05,05,보드카
608,608,2019.05.24.,무비스트,"돈키호테를 죽인 사나이- 아담 드라이버, 개고생 끝에 '돈키호테' 등극!","마을에서 보드카 광고 촬영 중이다. 생각 외로 촬영이 잘 안 풀리는 가운데 우연히 자신의 졸업작품이자 출세작인 <돈키호테를 죽인 사나이> DVD를 보게 된다. 직접 촬영 장소를 헌팅하고, 고정 관념을 깨기 위해 현지...",2019.05,05,보드카
609,609,2019.05.24.,게임조선,"보드카 소녀 출격! 미호요, 붕괴3rd에 신규 캐릭터 ‘로잘리아’ 및 ‘릴리아...",미호요(miHoYo Limited)는 자사가 개발하고 서비스하는 모바일 게임 ‘붕괴 3rd’가 새로운 쌍둥이 캐릭터를 추가하는 ‘꿈을 좇는 두 별’ 업데이트를 실시한다고 금일(24일) 밝혔다. 이번 업데이트를 통해 로잘리아의 S 급...,2019.05,05,보드카
610,610,2019.05.24.,블로터언론사 선정,구글이 데이터 저널리즘 생태계를 지원하는 법,"예를 들어, '트럼프 호텔'이나 '트럼프 보드카'라는 단어가 포함된 문서를 스캔해서 데이터화 했다고 가정하자. 스캔한 문서에 트럼프 호텔이나 트럼프 보드카는 언급되어 있지만, 이들 단어가 무엇을 의미하는지는...",2019.05,05,보드카
611,611,2019.05.24.,영남일보,[금주의 영화] 돈키호테를 죽인 사나이,보드카 광고 촬영을 위해 스페인에 온 천재 CF 감독 토비(아담 드라이버)가 슬럼프에 빠졌다. 척박한 작업환경은 물론 스태프들과의 소통도 원활하지 않다. 그렇게 하루하루 무의미한 나날을 보내던 그가 우연히 자신의...,2019.05,05,보드카
612,612,2019.05.24.,영남일보,대구 최고 음악감상실 ‘DJ’ 풍상의 세월 딛고 백발로 돌아와 다시 돌리는 ‘...,꿈 보드카 앱솔루트·수제 안주 메뉴 인기 음악으로 행복 느끼는 단골 보며 힐링 ◆백발의 DJ…비로소 내... 그의 스타일답게 여기선 스웨덴의 대표 보드카 앱솔루트가 인기다. 신청곡을 찾기 위해 LP의 바다를 항해하는...,2019.05,05,보드카
613,613,2019.05.22.,서울경제,올여름 무안에서 해외여행 떠나세요,"또한 샤슬릭과 보르쉬, 보드카 등 러시아 전통 음식과 술을 맛볼 수 있다. 최근 지방발 해외 항공편이 증가함에 따라 롯데제이티비는 다양한 상품을 출시하고 있다. 다낭과 방콕, 코타키나발루 외에도 제주항공 신규...",2019.05,05,보드카
614,614,2019.05.22.,RPM9,[ET-ENT 영화] ‘돈키호테를 죽인 사나이’ 장르와 시간의 경계를 뛰어넘는 독...,"보드카 광고 촬영을 위해 스페인의 작은 마을로 오게 된 잘 나가는 천재 CF 감독 토비(아담 드라이버 분)는 촬영에 고전을 겪는 중, 우연히 스페인에서 촬영했던 자신의 졸업 작품이자 출세작 ‘돈키호테를 죽인 사나이’...",2019.05,05,보드카
615,615,2019.05.21.,서울신문,타이타닉호 침몰 해안…집 앞으로 떠밀려온 ‘거대 빙산’,코 앞까지 빙산이 흘러 들어오는 뉴펀들랜드는 빙산을 깨 진이나 보드카를 섞어 만든 ‘빙산 칵테일’과 ‘빙산 맥주’ 등을 관광상품으로 이용하고 있다. 사진=마크 그레이 권윤희 기자 heeya@seoul.co.kr...,2019.05,05,보드카
616,616,2019.05.21.,뉴시스,맛있는 보드카는?,21일 경기 고양시 일산서구 킨텍스 제1전시장에서 열린 2019 서울국제식품산업대전을 찾은 관람객들이 보드카 제품들을 살펴보고 있다. 2019.05.21. bjko@newsis.com,2019.05,05,보드카
617,617,2019.05.21.,오마이뉴스,30년 걸린 프로젝트... 그 남자가 '돈키호테'를 죽인 이유,"한 술 더 떠 광고를 의뢰한 러시아 보드카 재벌은 중세 시대 재현에 푹 빠져, 스페인의 거대한 성을 개조해... 토비의 달콤한 말에 할리우드를 꿈꿨던 공주는 엔터테인먼트 산업의 냉혹한 현시 앞에 보드카 재벌의...",2019.05,05,보드카
618,618,2019.05.20.,Queen,[생방송투데이 맛집] 행주산성 통메밀국수·망리단길 무지개밥'나요'·로푸드...,"무 카레로 유명한 '웃으러' 메뉴로는 무 카레 외에도 함박스테이크, 삼겹살 간장조림, 리코타 치즈와 올리브 샐러드, 버섯볶음 피자, 차돌된장찌개 등이 있으며 와인, 막걸리, 보드카, 소주, 맥주 등 주류가...",2019.05,05,보드카
619,619,2019.05.20.,이코노믹리뷰,[RiskTakers⑨]대마사업 가능성 발견한 로버트 샌즈,"코로나(Corona)와 모델로(Modelo) 맥주, 스베드카(Svedka) 보드카, 카사 노블(Casa Novble) 데킬라 등을 만드는 컨스텔레이션 브랜드는 마침내 2017년 10월, 1억 8300만 달러(2200억원)를 지불하고 캐나다 대마초 회사 캐노피 그로스...",2019.05,05,보드카
620,620,2019.05.19.,글로벌이코노믹,[글로벌-사건 24] 미 뉴욕의 명물 타임스퀘어 전자간판 한 곳서 화재…지역 일...,이번에 불이 난 전자간판은 미국 보드카브랜드 스카이워커(SKYVodka)의 광고. 스카이 보드카는 동성애자들이 처음으로 경찰단속에 저항한 1969년 ‘스톤월(Stonewall)사건’이 다음 달 50주년을 맞는 것을 기념하기 위해...,2019.05,05,보드카
621,621,2019.05.18.,서울신문,과실치사 후 해맑게 웃는 머그샷…음주 운전자의 뒤늦은 참회,경찰 조사에 따르면 사고 당시 웰크는 알코올 법적 허용치의 두배가 넘는 만취상태였으며 차량에서는 빈 보드카 병이 발견됐다. 사고 후 1년이 흐른 지난 16일 판결을 앞두고 법정에 나온 웰크는 참회의 눈물을 흘렸다....,2019.05,05,보드카
622,622,2019.05.17.,오마이뉴스,"천재 감독의 10년 전 촬영이 불러온 결과, 끔찍했다",10년 만에 다시 찾아간 스페인의 작은 마을 '보드카 광고 촬영'을 위해 스페인의 작은 마을로 오게 된 잘 나가는 CF 감독 토비(아담 드라이버)는 제작사의 까다로운 요구 때문에 촬영에 고난을 겪는다. 그는 집시가 파는...,2019.05,05,보드카
623,623,2019.05.17.,푸드경제 오가닉라이프신문,"페르노리카코리아 앱솔루트, 바이브레이트와 콜라보 영상 공개하며 진보적 메...","페르노리카코리아의 보드카 브랜드 '앱솔루트 보드카(ABSOLUT VODKA)'가 신제품 '앱솔루트 그레이프 프루트(ABSOLUT GRAPEFRUIT)'의 출시를 기념해, 패션 브랜드 '바이브레이트(VIBRATE)'와 콜라보레이션한 영상을 최초...",2019.05,05,보드카
624,624,2019.05.17.,내일신문,[가까운 세계문화 나들이 ‘중남미문화원’과 ‘헤이 스웨덴’]모르면 먼 나라...,이것 말고도 보드카인 ‘앱솔루트’나 여우 마크로 유명한 ‘피엘라벤’ 등도 모두 스웨덴 브랜드다. 먼 나라 스웨덴은 의외로 우리 일상생활과 가까이 있었다. 아람미술관에서 열린 이번 전시회는 한국-스웨덴 수교...,2019.05,05,보드카
625,625,2019.05.16.,경기일보,제71회 칸영화제 폐막작 '돈키호테를 죽인 사나이' 23일 국내 개봉 확정,보드카 광고 촬영을 위해 스페인의 작은 마을로 오게 된 잘 나가는 천재 CF 감독 토비(아담 드라이버)는 촬영에 어려움을 겪고 있었다. 그러던 어느 날 우연히 스페인에서 촬영했던 자신의 졸업작품이자 출세작...,2019.05,05,보드카
626,626,2019.05.16.,소믈리에타임즈,"[이달의 술] 5월에 선보인 진, 맥주, 와인, 샴페인, 보드카 신제품","매달 세계 주류 업계는 진, 맥주, 와인 및 보드카 등 다양한 술을 출시하고 있다. 각각 다른 맛과향... 보드카 / 토바리치!(Tovaritch!), 토바리치 러시아 보드카 브랜드 '토바릿치'가 투명 포일 및 코르크 뚜껑으로...",2019.05,05,보드카
627,627,2019.05.16.,KBS,[똑! 기자 꿀! 정보] 수탉의 꼬리?…이맘때 즐기기 좋은 ‘칵테일’,"이후 진과 럼, 보드카 등의 술에 과일과 탄산수, 허브 등을 혼합한 다양한 맛과 모양의 칵테일이 탄생하며 전 세계적으로 인기를 끌고 있는데요. [명욱/주류 문화 칼럼니스트 : ""칵테일은 술에 허브, 과즙, 향신료 등이...",2019.05,05,보드카
628,628,2019.05.15.,뉴스토마토,"""물뽕 피해자, '버닝썬 사건' 이전에도 있었다""",그는 “어느 순간부터 기억이 없는데 (남성들이 준) 보드카 한 잔을 마신 기억이 마지막”이라며 “깨어보니 호텔 방이었고 가해자가 없이 혼자 남겨졌고 변호사를 선임해서 지금도 재판이 진행 중”이라고 말했다....,2019.05,05,보드카
629,629,2019.05.15.,내일신문,좋은 사람과 맛에 반하고 분위기에 취하고,"뿐만 아니라 와인, 위스키, 보드카 등 다양한 종류의 술도 즐길 수 있다. 기본적으로 크래프트브루의 음식들은 푸드 페어링을 고려한 것으로 맥주나 와인 등에 어울리는 것들로 이루어져 있다. 음식이 맛만 있는 것이 아니라...",2019.05,05,보드카
630,630,2019.05.14.,아시아투데이,"[친절한 프리뷰] '불타는청춘' 김완선X내시경 밴드, 블라디보스토크로 크루즈...","이어 두 사람은 보드카를 마시며 못다 한 얘기를 나누었는데, 대학 시절 한 침대를 썼던 사연까지 공개해 두 사람의 예사롭지 않는 관계에 궁금증을 자아냈다.",2019.05,05,보드카
631,631,2019.05.14.,경기일보,"'불청' 콘서트 포상 휴가, 초호화 크루즈 여행기","이어 두 사람은 보드카를 마시며 못다 한 얘기를 나누었는데, 대학 시절 한 침대를 썼던 사연까지 공개해 두 사람의 예사롭지 않는 관계에 궁금증을 자아냈다. '불타는 청춘'은 오늘(14일) 오후 11시 10분 방송된다. 장건 기자",2019.05,05,보드카
632,632,2019.05.14.,톱스타뉴스,"[종합] '프리한19' 악마들19, 원조 여신 최희…일본 치매 아버지를 버린 딸-망...",갓난 아기를 죽음에 이르게 한 사건은 파티광인 자칼의 엄마는 나데즈다가 아기가 독감으로 울기만 하자 보드카를 먹여서 죽음에 이르게 했다. 17위는 '미국 제2의 OJ심슨 사건?'이 나왔는데 집 2008년 6월 미국...,2019.05,05,보드카
633,633,2019.05.14.,서울와이어,"김완선과 내시경 밴드, '블라디보스토크'로 크루즈 여행 출발...김도균 자격 ...","이어 두 사람은 보드카를 마시며 못다 한 얘기를 나누었는데, 대학 시절 한 침대를 썼던 사연까지 공개해 두 사람의 예사롭지 않는 관계에 궁금증을 자아냈다. 내시경 밴드의 크루즈 여행기와 역대급 스펙의 러시아 맞춤 새...",2019.05,05,보드카
634,634,2019.05.14.,한국경제TV,'불타는청춘' 초호화 러시아 크루즈 여행…'고위급' 새 친구 등장,"이어 두 사람은 보드카를 마시며 못다 한 얘기를 나누었는데, 대학 시절 한 침대를 썼던 사연까지 공개해 두 사람의 예사롭지 않는 관계에 궁금증을 자아냈다. 내시경 밴드의 크루즈 여행기와 역대급 스펙의 러시아 맞춤...",2019.05,05,보드카
635,635,2019.05.14.,전북일보,"[불타는청춘]김완선과 내시경 밴드, '블라디보스토크'로 크루즈 여행","이어 두 사람은 보드카를 마시며 못다 한 얘기를 나누었는데, 대학 시절 한 침대를 썼던 사연까지 공개해 두 사람의 예사롭지 않는 관계에 궁금증을 자아냈다. 내시경 밴드의 크루즈 여행기와 역대급 스펙의 러시아 맞춤 새...",2019.05,05,보드카
636,636,2019.05.14.,서울신문,"‘불타는 청춘’ 김도균, 크루즈 여행 앞두고 청천벽력 “자격 미달”[공식]","두 사람은 보드카를 마시며 못다 한 얘기를 나누었는데, 대학 시절 한 침대를 썼던 사연까지 공개해 두 사람의 예사롭지 않는 관계에 궁금증을 자아냈다. 내시경 밴드의 크루즈 여행기는 14일 오후 11시 10분 확인할 수...",2019.05,05,보드카
637,637,2019.05.14.,티브이데일리,"‘불타는 청춘’ 김완선-내시경 밴드, 포상 휴가로 초호화 크루즈 여행","이어 두 사람은 보드카를 마시며 못다 한 얘기를 나누었는데, 대학 시절 한 침대를 썼던 사연까지 공개해 두 사람의 예사롭지 않는 관계에 궁금증을 자아냈다. 내시경 밴드의 크루즈 여행기와 역대급 스펙의 러시아 맞춤 새...",2019.05,05,보드카
638,638,2019.05.14.,데일리한국,"'불타는청춘' 김완선X내시경밴드, 크루즈 포상휴가…'새 친구 등장 예고'","두 사람은 보드카를 마시며 못다 한 얘기를 나누었는데, 대학 시절 한 침대를 썼던 사연까지 공개해 두 사람의 예사롭지 않은 관계에 궁금증을 자아냈다. 한편 내시경 밴드의 크루즈 여행기는 오늘(14일) 오후 11시 10분...",2019.05,05,보드카
